"arc_length","p","u","v"
11.718,2.00909,0.999337,0
11.736,2.00333,0.999337,0
11.754,1.99757,0.999337,0
11.772,1.99182,0.999336,0
11.79,1.98606,0.999336,0
11.808,1.9803,0.999336,0
11.826,1.97455,0.999336,0
11.844,1.96879,0.999336,0
11.862,1.96303,0.999336,0
11.88,1.95728,0.999336,0
11.898,1.95152,0.999336,0
11.916,1.94576,0.999335,0
11.934,1.94001,0.999335,0
11.952,1.93425,0.999335,0
11.97,1.92849,0.999335,0
11.988,1.92274,0.999335,0
12.006,1.91698,0.999335,0
12.024,1.91122,0.999335,0
12.042,1.90547,0.999335,0
12.06,1.89971,0.999335,0
12.078,1.89395,0.999335,0
12.096,1.8882,0.999335,0
12.114,1.88244,0.999334,0
12.132,1.87668,0.999334,0
12.15,1.87093,0.999334,0
12.168,1.86517,0.999334,0
12.186,1.85941,0.999334,0
12.204,1.85366,0.999334,0
12.222,1.8479,0.999334,0
12.24,1.84214,0.999334,0
12.258,1.83639,0.999334,0
12.276,1.83063,0.999334,0
12.294,1.82487,0.999334,0
12.312,1.81912,0.999334,0
12.33,1.81336,0.999334,0
12.348,1.8076,0.999334,0
12.366,1.80185,0.999334,0
12.384,1.79609,0.999333,0
12.402,1.79033,0.999333,0
12.42,1.78458,0.999333,0
12.438,1.77882,0.999333,0
12.456,1.77306,0.999333,0
12.474,1.76731,0.999333,0
12.492,1.76155,0.999333,0
12.51,1.75579,0.999333,0
12.528,1.75004,0.999333,0
12.546,1.74428,0.999333,0
12.564,1.73852,0.999333,0
12.582,1.73277,0.999333,0
12.6,1.72701,0.999333,0
12.618,1.72125,0.999333,0
12.636,1.7155,0.999333,0
12.654,1.70974,0.999333,0
12.672,1.70398,0.999333,0
12.69,1.69823,0.999333,0
12.708,1.69247,0.999333,0
12.726,1.68672,0.999333,0
12.744,1.68096,0.999333,0
12.762,1.6752,0.999333,0
12.78,1.66945,0.999333,0
12.798,1.66369,0.999333,0
12.816,1.65793,0.999333,0
12.834,1.65218,0.999333,0
12.852,1.64642,0.999333,0
12.87,1.64066,0.999332,0
12.888,1.63491,0.999332,0
12.906,1.62915,0.999332,0
12.924,1.62339,0.999332,0
12.942,1.61764,0.999332,0
12.96,1.61188,0.999332,0
12.978,1.60612,0.999332,0
12.996,1.60037,0.999332,0
13.014,1.59461,0.999332,0
13.032,1.58885,0.999332,0
13.05,1.5831,0.999332,0
13.068,1.57734,0.999332,0
13.086,1.57158,0.999332,0
13.104,1.56583,0.999332,0
13.122,1.56007,0.999332,0
13.14,1.55431,0.999332,0
13.158,1.54856,0.999332,0
13.176,1.5428,0.999332,0
13.194,1.53704,0.999332,0
