"arc_length","p","u","v"
1.152,0.772701,0.768082,0
1.164,0.777303,0.761801,0
1.176,0.782118,0.755124,0
1.188,0.786933,0.748448,0
1.2,0.791749,0.741771,0
1.212,0.796564,0.735094,0
1.224,0.80138,0.728417,0
1.236,0.806485,0.721043,0
1.248,0.811664,0.71349,0
1.26,0.816844,0.705937,0
1.272,0.822023,0.698383,0
1.284,0.827202,0.69083,0
1.296,0.8325,0.682942,0
1.308,0.838016,0.674432,0
1.32,0.843533,0.665923,0
1.332,0.849049,0.657413,0
1.344,0.854566,0.648904,0
1.356,0.860126,0.640226,0
1.368,0.865911,0.630692,0
1.38,0.871696,0.621159,0
1.392,0.877481,0.611625,0
1.404,0.883266,0.602091,0
1.416,0.889093,0.592314,0
1.428,0.895064,0.581701,0
1.44,0.901035,0.571088,0
1.452,0.907006,0.560474,0
1.464,0.912977,0.549861,0
1.476,0.918989,0.53867,0
1.488,0.925039,0.526949,0
1.5,0.93109,0.515227,0
1.512,0.93714,0.503506,0
1.524,0.943188,0.49174,0
1.536,0.949196,0.478923,0
1.548,0.955204,0.466107,0
1.56,0.961212,0.45329,0
1.572,0.96722,0.440473,0
1.584,0.973095,0.426866,0
1.596,0.978931,0.413027,0
1.608,0.984767,0.399189,0
1.62,0.990603,0.385351,0
1.632,0.996233,0.370896,0
1.644,1.00178,0.35619,0
1.656,1.00732,0.341484,0
1.668,1.01287,0.326778,0
1.68,1.0181,0.311555,0
1.692,1.02326,0.296234,0
1.704,1.02843,0.280912,0
1.716,1.03354,0.265551,0
1.728,1.0383,0.249974,0
1.74,1.04306,0.234397,0
1.752,1.04782,0.218819,0
1.764,1.05234,0.203377,0
1.776,1.05674,0.188008,0
1.788,1.06114,0.17264,0
1.8,1.06547,0.157501,0
1.812,1.06964,0.142894,0
1.824,1.07381,0.128286,0
1.836,1.07797,0.113841,0
1.848,1.08212,0.100606,0
1.86,1.08627,0.0873719,0
1.872,1.09043,0.0743084,-1.38079e-11
1.884,1.09478,0.0630686,-1.75055e-10
1.896,1.09913,0.0518288,-3.36301e-10
1.908,1.10359,0.0411057,-4.32181e-10
1.92,1.10849,0.0324789,-2.62871e-10
1.932,1.1134,0.023852,-9.3562e-11
1.944,1.11848,0.0166062,0
1.956,1.12378,0.0110662,0
1.968,1.12907,0.00552616,0
1.98,1.13578,0.00305534,0
1.992,1.14278,0.00122214,0
2.004,nan,nan,nan
2.016,nan,nan,nan
2.028,nan,nan,nan
2.04,nan,nan,nan
2.052,nan,nan,nan
2.064,nan,nan,nan
2.076,nan,nan,nan
2.088,nan,nan,nan
2.1,nan,nan,nan
2.112,nan,nan,nan
2.124,nan,nan,nan
2.136,nan,nan,nan
2.148,nan,nan,nan
2.16,nan,nan,nan
2.172,nan,nan,nan
2.184,nan,nan,nan
2.196,nan,nan,nan
2.208,nan,nan,nan
2.22,nan,nan,nan
2.232,nan,nan,nan
2.244,nan,nan,nan
2.256,nan,nan,nan
2.268,nan,nan,nan
2.28,nan,nan,nan
2.292,nan,nan,nan
2.304,nan,nan,nan
2.316,nan,nan,nan
2.328,nan,nan,nan
2.34,nan,nan,nan
2.352,nan,nan,nan
2.364,nan,nan,nan
2.376,nan,nan,nan
2.388,nan,nan,nan
2.4,nan,nan,nan
2.412,nan,nan,nan
2.424,nan,nan,nan
2.436,nan,nan,nan
2.448,nan,nan,nan
2.46,nan,nan,nan
2.472,nan,nan,nan
2.484,nan,nan,nan
2.496,nan,nan,nan
2.508,nan,nan,nan
2.52,nan,nan,nan
2.532,nan,nan,nan
2.544,nan,nan,nan
2.556,nan,nan,nan
2.568,nan,nan,nan
2.58,nan,nan,nan
2.592,nan,nan,nan
2.604,nan,nan,nan
2.616,nan,nan,nan
2.628,nan,nan,nan
2.64,nan,nan,nan
2.652,nan,nan,nan
2.664,nan,nan,nan
2.676,nan,nan,nan
2.688,nan,nan,nan
2.7,nan,nan,nan
2.712,nan,nan,nan
2.724,nan,nan,nan
2.736,nan,nan,nan
2.748,nan,nan,nan
2.76,nan,nan,nan
2.772,nan,nan,nan
2.784,nan,nan,nan
2.796,nan,nan,nan
2.808,nan,nan,nan
2.82,nan,nan,nan
2.832,nan,nan,nan
2.844,nan,nan,nan
2.856,nan,nan,nan
2.868,nan,nan,nan
2.88,nan,nan,nan
2.892,nan,nan,nan
2.904,nan,nan,nan
2.916,nan,nan,nan
2.928,nan,nan,nan
2.94,nan,nan,nan
2.952,nan,nan,nan
2.964,nan,nan,nan
2.976,nan,nan,nan
2.988,nan,nan,nan
3,-0.0990212,0,0
3.012,-0.10016,-0.000302199,0
3.024,-0.101299,-0.000604396,0
3.036,-0.102233,-0.00119492,2.71051e-20
3.048,-0.102965,-0.00206766,0
3.06,-0.103698,-0.00294041,1.86347e-20
3.072,-0.104255,-0.00417718,0
3.084,-0.104789,-0.0054608,-2.71051e-20
3.096,-0.105288,-0.00678334,0
3.108,-0.105568,-0.00835389,5.42101e-20
3.12,-0.105849,-0.00992444,5.42101e-20
3.132,-0.106073,-0.0115323,-1.0842e-19
3.144,-0.106128,-0.0132532,-5.42101e-20
3.156,-0.106183,-0.0149742,2.71051e-20
3.168,-0.106192,-0.0167006,0
3.18,-0.10603,-0.0184472,0
3.192,-0.105868,-0.0201937,0
3.204,-0.105701,-0.0219375,0
3.216,-0.10534,-0.0235978,0
3.228,-0.104979,-0.025258,0
3.24,-0.104617,-0.0269183,-1.35525e-20
3.252,-0.104131,-0.0284557,0
3.264,-0.103587,-0.0299374,5.42101e-20
3.276,-0.103043,-0.0314191,2.71051e-20
3.288,-0.102469,-0.0328565,0
3.3,-0.10176,-0.0340893,0
3.312,-0.101051,-0.0353221,5.42101e-20
3.324,-0.100342,-0.0365549,0
3.336,-0.09956,-0.0376414,-1.0842e-19
3.348,-0.0987035,-0.0385772,0
3.36,-0.097847,-0.0395131,-2.71051e-20
3.372,-0.0969905,-0.0404489,0
3.384,-0.0960536,-0.041183,0
3.396,-0.0950679,-0.0417947,0
3.408,-0.0940822,-0.0424064,0
3.42,-0.0930965,-0.0430181,2.71051e-20
3.432,-0.0920487,-0.0434433,0
3.444,-0.0909518,-0.0437214,0
3.456,-0.089855,-0.0439994,-1.35525e-20
3.468,-0.0887581,-0.0442775,6.77626e-21
3.48,-0.087634,-0.0444593,0
3.492,-0.0864437,-0.0444082,0
3.504,-0.0852535,-0.0443571,0
3.516,-0.0840632,-0.0443059,0
3.528,-0.082873,-0.0442548,1.27055e-21
3.54,-0.0816211,-0.0439482,1.35525e-20
3.552,-0.080355,-0.0435824,0
3.564,-0.0790889,-0.0432167,-6.77626e-21
3.576,-0.0778229,-0.0428509,0
3.588,-0.0765503,-0.0424535,0
3.6,-0.0752248,-0.0417941,0
3.612,-0.0738994,-0.0411348,0
3.624,-0.0725739,-0.0404755,-5.42101e-20
3.636,-0.0712484,-0.0398161,1.35525e-20
3.648,-0.0699158,-0.0391115,0
3.66,-0.0685483,-0.0381839,0
3.672,-0.0671808,-0.0372563,0
3.684,-0.0658134,-0.0363286,-5.42101e-20
3.696,-0.0644459,-0.035401,-2.71051e-20
3.708,-0.0630785,-0.0344734,5.29396e-20
3.72,-0.0616812,-0.033307,0
3.732,-0.0602834,-0.0321364,1.0842e-19
3.744,-0.0588856,-0.0309657,5.42101e-20
3.756,-0.0574878,-0.0297951,0
3.768,-0.05609,-0.0286244,0
3.78,-0.0546892,-0.0273394,0
3.792,-0.0532857,-0.0259557,1.0842e-19
3.804,-0.0518822,-0.0245721,1.0842e-19
3.816,-0.0504787,-0.0231884,5.42101e-20
3.828,-0.0490752,-0.0218048,2.71051e-20
3.84,-0.0476717,-0.0204211,5.42101e-20
3.852,-0.046251,-0.0188754,2.1684e-19
3.864,-0.0448265,-0.017294,0
3.876,-0.0434021,-0.0157125,-1.0842e-19
3.888,-0.0419776,-0.0141311,1.0842e-19
3.9,-0.0405532,-0.0125496,1.0842e-19
3.912,-0.0391287,-0.0109682,2.03288e-20
3.924,-0.0377484,-0.00925848,0
3.936,-0.0363781,-0.00751975,0
3.948,-0.0350078,-0.00578103,0
3.96,-0.0336374,-0.00404229,0
3.972,-0.0322671,-0.00230357,0
3.984,-0.0308968,-0.000564842,0
3.996,-0.0295264,0.00117516,0
4.008,-0.0281502,0.00304869,0
4.02,-0.026774,0.00492222,0
4.032,-0.0253978,0.00679575,0
4.044,-0.0240216,0.0086693,0
4.056,-0.0226453,0.0105428,0
4.068,-0.0212691,0.0124164,0
4.08,-0.0199023,0.0143151,0
4.092,-0.0185725,0.0163127,0
4.104,-0.0172427,0.0183104,0
4.116,-0.0159128,0.020308,0
4.128,-0.014583,0.0223056,0
4.14,-0.0132532,0.0243032,0
4.152,-0.0119233,0.0263009,0
4.164,-0.0106093,0.0283363,0
4.176,-0.00931914,0.030429,0
4.188,-0.00802902,0.0325218,0
4.2,-0.00673889,0.0346146,0
4.212,-0.00544877,0.0367073,0
4.224,-0.00415865,0.0388001,0
4.236,-0.00286854,0.0408928,0
4.248,-0.00160814,0.0430316,0
4.26,-0.000368353,0.0452023,0
4.272,0.00087143,0.047373,0
4.284,0.00211123,0.0495436,0
4.296,0.00335101,0.0517143,0
4.308,0.00459079,0.053885,0
4.32,0.00583059,0.0560556,0
4.332,0.00702871,0.0582743,0
4.344,0.00821539,0.0605061,0
4.356,0.00940207,0.0627379,0
4.368,0.0105888,0.0649698,0
4.38,0.0117754,0.0672016,0
4.392,0.0129621,0.0694335,0
4.404,0.0141488,0.0716653,0
4.416,0.0152798,0.0739438,0
4.428,0.0164095,0.0762233,0
4.44,0.0175393,0.0785029,0
4.452,0.018669,0.0807824,0
4.464,0.0197987,0.0830619,0
4.476,0.0209284,0.0853414,0
4.488,0.022048,0.0876271,0
4.5,0.0231187,0.0899426,0
4.512,0.0241894,0.0922582,0
4.524,0.0252601,0.0945736,0
4.536,0.0263308,0.0968892,0
4.548,0.0274016,0.0992047,0
4.56,0.0284722,0.10152,0
4.572,0.0295208,0.103845,0
4.584,0.0305309,0.106187,0
4.596,0.0315409,0.108528,0
4.608,0.032551,0.110869,0
4.62,0.0335611,0.113211,0
4.632,0.0345712,0.115552,0
4.644,0.0355813,0.117894,0
4.656,0.036557,0.120244,0
4.668,0.0375057,0.122603,0
4.68,0.0384544,0.124962,0
4.692,0.0394031,0.12732,0
4.704,0.0403518,0.129679,0
4.716,0.0413005,0.132037,0
4.728,0.0422492,0.134396,0
4.74,0.0431514,0.136761,0
4.752,0.0440385,0.139129,0
4.764,0.0449255,0.141497,0
4.776,0.0458126,0.143865,0
4.788,0.0466996,0.146233,0
4.8,0.0475867,0.148601,0
4.812,0.0484737,0.150969,0
4.824,0.0493026,0.15334,0
4.836,0.0501282,0.15571,0
4.848,0.0509538,0.158081,0
4.86,0.0517794,0.160452,0
4.872,0.0526051,0.162822,0
4.884,0.0534307,0.165193,0
4.896,0.0542478,0.167563,0
4.908,0.0550126,0.169931,0
4.92,0.0557775,0.172298,0
4.932,0.0565424,0.174665,0
4.944,0.0573073,0.177033,0
4.956,0.0580722,0.1794,0
4.968,0.058837,0.181768,0
4.98,0.0595819,0.184132,0
4.992,0.060287,0.186491,0
5.004,0.0609922,0.18885,0
5.016,0.0616973,0.191209,0
5.028,0.0624024,0.193568,0
5.04,0.0631075,0.195927,0
5.052,0.0638126,0.198286,0
5.064,0.0644868,0.200638,0
5.076,0.0651335,0.202983,0
5.088,0.0657802,0.205329,0
5.1,0.0664268,0.207675,0
5.112,0.0670735,0.210021,0
5.124,0.0677202,0.212366,0
5.136,0.0683668,0.214712,0
5.148,0.0689724,0.217045,0
5.16,0.0695622,0.219374,0
5.172,0.0701519,0.221702,0
5.184,0.0707417,0.224031,0
5.196,0.0713314,0.226359,0
5.208,0.0719212,0.228688,0
5.22,0.072511,0.231016,0
5.232,0.0730502,0.233325,0
5.244,0.0735848,0.235633,0
5.256,0.0741194,0.23794,0
5.268,0.074654,0.240248,0
5.28,0.0751886,0.242555,0
5.292,0.0757232,0.244863,0
5.304,0.0762519,0.247168,0
5.316,0.0767332,0.249451,0
5.328,0.0772146,0.251735,0
5.34,0.0776959,0.254018,0
5.352,0.0781772,0.256301,0
5.364,0.0786586,0.258585,0
5.376,0.0791399,0.260868,0
5.388,0.0796057,0.263143,0
5.4,0.0800358,0.2654,0
5.412,0.0804659,0.267656,0
5.424,0.0808961,0.269912,0
5.436,0.0813262,0.272169,0
5.448,0.0817563,0.274425,0
5.46,0.0821864,0.276682,0
5.472,0.0825921,0.278923,0
5.484,0.0829731,0.28115,0
5.496,0.0833542,0.283377,0
5.508,0.0837352,0.285604,0
5.52,0.0841162,0.287831,0
5.532,0.0844973,0.290058,0
5.544,0.0848783,0.292285,0
5.556,0.0852269,0.29449,0
5.568,0.0855611,0.296685,0
5.58,0.0858952,0.298881,0
5.592,0.0862294,0.301076,0
5.604,0.0865635,0.303272,0
5.616,0.0868977,0.305467,0
5.628,0.0872319,0.307662,0
5.64,0.0875265,0.309828,0
5.652,0.087816,0.31199,0
5.664,0.0881055,0.314152,0
5.676,0.088395,0.316314,0
5.688,0.0886846,0.318475,0
5.7,0.0889741,0.320637,0
5.712,0.0892602,0.322796,0
5.724,0.0895074,0.324923,0
5.736,0.0897546,0.32705,0
5.748,0.0900017,0.329177,0
5.76,0.0902489,0.331304,0
5.772,0.090496,0.333431,0
5.784,0.0907432,0.335557,0
5.796,0.0909794,0.337674,0
5.808,0.0911865,0.339765,0
5.82,0.0913935,0.341855,0
5.832,0.0916006,0.343946,0
5.844,0.0918077,0.346036,0
5.856,0.0920147,0.348127,0
5.868,0.0922218,0.350217,0
5.88,0.0924112,0.35229,0
5.892,0.0925805,0.354343,0
5.904,0.0927497,0.356396,0
5.916,0.092919,0.358449,0
5.928,0.0930882,0.360502,0
5.94,0.0932575,0.362555,0
5.952,0.0934267,0.364608,0
5.964,0.0935725,0.366635,0
5.976,0.0937061,0.36865,0
5.988,0.0938398,0.370664,0
6,0.0939735,0.372679,0
6.012,0.0941071,0.374693,0
6.024,0.0942408,0.376708,0
6.036,0.0943744,0.378722,0
6.048,0.0944796,0.380703,0
6.06,0.0945799,0.382679,0
6.072,0.0946801,0.384654,0
6.084,0.0947804,0.386629,0
6.096,0.0948807,0.388605,0
6.108,0.094981,0.39058,0
6.12,0.0950797,0.392553,0
6.132,0.0951488,0.394489,0
6.144,0.0952178,0.396424,0
6.156,0.0952869,0.39836,0
6.168,0.0953559,0.400296,0
6.18,0.0954249,0.402231,0
6.192,0.095494,0.404167,0
6.204,0.095556,0.406093,0
6.216,0.0955959,0.407988,0
6.228,0.0956358,0.409883,0
6.24,0.0956757,0.411779,0
6.252,0.0957156,0.413674,0
6.264,0.0957555,0.41557,0
6.276,0.0957953,0.417465,0
6.288,0.0958234,0.419343,0
6.3,0.0958362,0.421198,0
6.312,0.095849,0.423053,0
6.324,0.0958617,0.424908,0
6.336,0.0958745,0.426763,0
6.348,0.0958873,0.428618,0
6.36,0.0959,0.430473,0
6.372,0.095897,0.432303,0
6.384,0.0958846,0.434118,0
6.396,0.0958722,0.435932,0
6.408,0.0958598,0.437747,0
6.42,0.0958474,0.439561,0
6.432,0.095835,0.441376,0
6.444,0.0958226,0.44319,0
6.456,0.095791,0.444971,0
6.468,0.0957553,0.446745,0
6.48,0.0957196,0.448519,0
6.492,0.0956839,0.450293,0
6.504,0.0956483,0.452067,0
6.516,0.0956126,0.453841,0
6.528,0.0955765,0.455614,0
6.54,0.0955193,0.457348,0
6.552,0.0954622,0.459081,0
6.564,0.095405,0.460815,0
6.576,0.0953478,0.462548,0
6.588,0.0952906,0.464282,0
6.6,0.0952334,0.466015,0
6.612,0.095172,0.46774,0
6.624,0.0950951,0.469433,0
6.636,0.0950181,0.471127,0
6.648,0.0949411,0.47282,0
6.66,0.0948642,0.474513,0
6.672,0.0947872,0.476206,0
6.684,0.0947102,0.4779,0
6.696,0.0946259,0.479577,0
6.708,0.0945308,0.48123,0
6.72,0.0944357,0.482883,0
6.732,0.0943406,0.484536,0
6.744,0.0942455,0.48619,0
6.756,0.0941504,0.487843,0
6.768,0.0940552,0.489496,0
6.78,0.0939502,0.491126,0
6.792,0.0938385,0.492739,0
6.804,0.0937268,0.494353,0
6.816,0.093615,0.495966,0
6.828,0.0935033,0.49758,0
6.84,0.0933916,0.499193,0
6.852,0.0932799,0.500807,0
6.864,0.0931562,0.502389,0
6.876,0.0930293,0.503964,0
6.888,0.0929025,0.505538,0
6.9,0.0927756,0.507113,0
6.912,0.0926487,0.508687,0
6.924,0.0925219,0.510261,0
6.936,0.092395,0.511836,0
6.948,0.0922546,0.513372,0
6.96,0.092114,0.514907,0
6.972,0.0919734,0.516443,0
6.984,0.0918327,0.517979,0
6.996,0.0916921,0.519514,0
7.008,0.0915515,0.52105,0
7.02,0.0914086,0.522578,0
7.032,0.0912556,0.524076,0
7.044,0.0911025,0.525573,0
7.056,0.0909494,0.527071,0
7.068,0.0907963,0.528568,0
7.08,0.0906432,0.530065,0
7.092,0.0904901,0.531563,0
7.104,0.0903328,0.533046,0
7.116,0.0901685,0.534506,0
7.128,0.0900042,0.535966,0
7.14,0.0898398,0.537425,0
7.152,0.0896755,0.538885,0
7.164,0.0895111,0.540345,0
7.176,0.0893468,0.541805,0
7.188,0.0891767,0.543243,0
7.2,0.0890023,0.544666,0
7.212,0.0888278,0.546089,0
7.224,0.0886534,0.547512,0
7.236,0.0884789,0.548934,0
7.248,0.0883045,0.550357,0
7.26,0.08813,0.55178,0
7.272,0.0879487,0.553175,0
7.284,0.0877652,0.554561,0
7.296,0.0875817,0.555948,0
7.308,0.0873982,0.557334,0
7.32,0.0872147,0.558721,0
7.332,0.0870312,0.560107,0
7.344,0.0868477,0.561494,0
7.356,0.0866564,0.562846,0
7.368,0.0864649,0.564197,0
7.38,0.0862733,0.565547,0
7.392,0.0860817,0.566898,0
7.404,0.0858901,0.568249,0
7.416,0.0856986,0.5696,0
7.428,0.0855059,0.570945,0
7.44,0.0853072,0.572261,0
7.452,0.0851085,0.573577,0
7.464,0.0849097,0.574893,0
7.476,0.084711,0.576208,0
7.488,0.0845122,0.577524,0
7.5,0.0843135,0.57884,0
7.512,0.0841126,0.580144,0
7.524,0.0839076,0.581426,0
7.536,0.0837025,0.582708,0
7.548,0.0834975,0.583989,0
7.56,0.0832924,0.585271,0
7.572,0.0830874,0.586552,0
7.584,0.0828824,0.587834,0
7.596,0.0826744,0.589098,0
7.608,0.0824638,0.590346,0
7.62,0.0822532,0.591594,0
7.632,0.0820426,0.592842,0
7.644,0.0818321,0.59409,0
7.656,0.0816215,0.595338,0
7.668,0.0814109,0.596587,0
7.68,0.0811968,0.597811,0
7.692,0.0809814,0.599026,0
7.704,0.080766,0.600242,0
7.716,0.0805506,0.601457,0
7.728,0.0803352,0.602673,0
7.74,0.0801199,0.603888,0
7.752,0.0799045,0.605104,0
7.764,0.0796852,0.60629,0
7.776,0.0794657,0.607473,0
7.788,0.0792461,0.608657,0
7.8,0.0790266,0.609841,0
7.812,0.0788071,0.611024,0
7.824,0.0785875,0.612208,0
7.836,0.0783676,0.613387,0
7.848,0.0781444,0.61454,0
7.86,0.0779213,0.615692,0
7.872,0.0776982,0.616845,0
7.884,0.0774751,0.617997,0
7.896,0.077252,0.61915,0
7.908,0.0770289,0.620302,0
7.92,0.0768049,0.621445,0
7.932,0.0765788,0.622567,0
7.944,0.0763527,0.623689,0
7.956,0.0761266,0.624812,0
7.968,0.0759005,0.625934,0
7.98,0.0756744,0.627056,0
7.992,0.0754483,0.628178,0
8.004,0.0752209,0.629285,0
8.016,0.0749923,0.630378,0
8.028,0.0747637,0.63147,0
8.04,0.0745351,0.632563,0
8.052,0.0743065,0.633655,0
8.064,0.0740779,0.634748,0
8.076,0.0738493,0.63584,0
8.088,0.0736192,0.636913,0
8.1,0.0733886,0.637977,0
8.112,0.0731579,0.63904,0
8.124,0.0729273,0.640104,0
8.136,0.0726966,0.641168,0
8.148,0.0724659,0.642232,0
8.16,0.0722353,0.643295,0
8.172,0.0720032,0.644334,0
8.184,0.0717709,0.64537,0
8.196,0.0715386,0.646406,0
8.208,0.0713063,0.647442,0
8.22,0.071074,0.648477,0
8.232,0.0708417,0.649513,0
8.244,0.0706092,0.650547,0
8.256,0.0703757,0.651555,0
8.268,0.0701421,0.652564,0
8.28,0.0699085,0.653572,0
8.292,0.069675,0.654581,0
8.304,0.0694414,0.655589,0
8.316,0.0692078,0.656598,0
8.328,0.068974,0.657599,0
8.34,0.0687395,0.658581,0
8.352,0.0685049,0.659563,0
8.364,0.0682704,0.660545,0
8.376,0.0680359,0.661528,0
8.388,0.0678014,0.66251,0
8.4,0.0675669,0.663492,0
8.412,0.067332,0.664462,0
8.424,0.0670969,0.665418,0
8.436,0.0668617,0.666375,0
8.448,0.0666265,0.667331,0
8.46,0.0663914,0.668288,0
8.472,0.0661562,0.669244,0
8.484,0.0659211,0.6702,0
8.496,0.0656856,0.67114,0
8.508,0.0654501,0.672072,0
8.52,0.0652145,0.673003,0
8.532,0.064979,0.673935,0
8.544,0.0647434,0.674866,0
8.556,0.0645079,0.675798,0
8.568,0.0642723,0.676729,0
8.58,0.0640367,0.67764,0
8.592,0.063801,0.678547,0
8.604,0.0635652,0.679454,0
8.616,0.0633295,0.680361,0
8.628,0.0630939,0.681269,0
8.64,0.0628582,0.682176,0
8.652,0.0626225,0.683082,0
8.664,0.0623868,0.683966,0
8.676,0.0621512,0.68485,0
8.688,0.0619155,0.685733,0
8.7,0.0616799,0.686617,0
8.712,0.0614442,0.687501,0
8.724,0.0612086,0.688385,0
8.736,0.060973,0.689263,0
8.748,0.0607376,0.690124,0
8.76,0.0605022,0.690985,0
8.772,0.0602667,0.691846,0
8.784,0.0600313,0.692707,0
8.796,0.0597959,0.693568,0
8.808,0.0595605,0.694429,0
8.82,0.0593252,0.69528,0
8.832,0.0590902,0.696119,0
8.844,0.0588552,0.696958,0
8.856,0.0586202,0.697797,0
8.868,0.0583851,0.698636,0
8.88,0.0581501,0.699474,0
8.892,0.0579151,0.700313,0
8.904,0.0576804,0.701139,0
8.916,0.0574459,0.701956,0
8.928,0.0572114,0.702774,0
8.94,0.0569769,0.703591,0
8.952,0.0567424,0.704409,0
8.964,0.0565078,0.705226,0
8.976,0.0562733,0.706044,0
8.988,0.0560394,0.706844,0
9,0.0558055,0.707641,0
9.012,0.0555716,0.708438,0
9.024,0.0553378,0.709234,0
9.036,0.0551039,0.710031,0
9.048,0.05487,0.710828,0
9.06,0.0546362,0.711624,0
9.072,0.0544031,0.712401,0
9.084,0.0541699,0.713178,0
9.096,0.0539368,0.713954,0
9.108,0.0537037,0.714731,0
9.12,0.0534705,0.715508,0
9.132,0.0532374,0.716284,0
9.144,0.0530045,0.717057,0
9.156,0.0527721,0.717814,0
9.168,0.0525398,0.718571,0
9.18,0.0523075,0.719328,0
9.192,0.0520752,0.720086,0
9.204,0.0518429,0.720843,0
9.216,0.0516106,0.7216,0
9.228,0.0513786,0.72235,0
9.24,0.0511472,0.723088,0
9.252,0.0509157,0.723826,0
9.264,0.0506843,0.724565,0
9.276,0.0504529,0.725303,0
9.288,0.0502214,0.726041,0
9.3,0.04999,0.72678,0
9.312,0.0497592,0.727507,0
9.324,0.0495287,0.728227,0
9.336,0.0492982,0.728947,0
9.348,0.0490677,0.729668,0
9.36,0.0488372,0.730388,0
9.372,0.0486067,0.731108,0
9.384,0.0483762,0.731828,0
9.396,0.0481465,0.732534,0
9.408,0.0479169,0.733237,0
9.42,0.0476874,0.733939,0
9.432,0.0474579,0.734642,0
9.444,0.0472284,0.735344,0
9.456,0.0469989,0.736047,0
9.468,0.0467694,0.736749,0
9.48,0.0465408,0.737435,0
9.492,0.0463123,0.73812,0
9.504,0.0460838,0.738805,0
9.516,0.0458553,0.739491,0
9.528,0.0456268,0.740176,0
9.54,0.0453983,0.740862,0
9.552,0.04517,0.741544,0
9.564,0.0449425,0.742213,0
9.576,0.044715,0.742882,0
9.588,0.0444876,0.743551,0
9.6,0.0442601,0.744219,0
9.612,0.0440326,0.744888,0
9.624,0.0438051,0.745557,0
9.636,0.043578,0.74622,0
9.648,0.0433516,0.746873,0
9.66,0.0431252,0.747526,0
9.672,0.0428988,0.748178,0
