"arc_length","p","u","v"
10.02,0.0594523,0.909953,0
10.032,0.05907,0.910334,0
10.044,0.0586888,0.910711,0
10.056,0.0583097,0.911081,0
10.068,0.0579305,0.91145,0
10.08,0.0575514,0.91182,0
10.092,0.0571722,0.912189,0
10.104,0.056793,0.912559,0
10.116,0.0564139,0.912928,0
10.128,0.0560364,0.913291,0
10.14,0.0556602,0.913649,0
10.152,0.0552841,0.914007,0
10.164,0.054908,0.914365,0
10.176,0.0545318,0.914723,0
10.188,0.0541557,0.915081,0
10.2,0.0537796,0.915438,0
10.212,0.0534056,0.915788,0
10.224,0.0530324,0.916135,0
10.236,0.0526592,0.916481,0
10.248,0.052286,0.916828,0
10.26,0.0519128,0.917175,0
10.272,0.0515396,0.917521,0
10.284,0.0511664,0.917868,0
10.296,0.0507958,0.918205,0
10.308,0.0504255,0.918541,0
10.32,0.0500551,0.918876,0
10.332,0.0496848,0.919212,0
10.344,0.0493144,0.919548,0
10.356,0.0489441,0.919884,0
10.368,0.0485741,0.920219,0
10.38,0.0482065,0.920544,0
10.392,0.0478389,0.92087,0
10.404,0.0474713,0.921195,0
10.416,0.0471037,0.921521,0
10.428,0.0467361,0.921846,0
10.44,0.0463685,0.922172,0
10.452,0.0460018,0.922494,0
10.464,0.0456368,0.922809,0
10.476,0.0452719,0.923125,0
10.488,0.044907,0.92344,0
10.5,0.0445421,0.923756,0
10.512,0.0441772,0.924071,0
10.524,0.0438123,0.924387,0
10.536,0.0434487,0.924697,0
10.548,0.0430864,0.925003,0
10.56,0.0427241,0.925309,0
10.572,0.0423618,0.925615,0
10.584,0.0419995,0.925921,0
10.596,0.0416372,0.926226,0
10.608,0.0412749,0.926532,0
10.62,0.0409143,0.926831,0
10.632,0.0405545,0.927128,0
10.644,0.0401948,0.927424,0
10.656,0.039835,0.927721,0
10.668,0.0394752,0.928017,0
10.68,0.0391154,0.928314,0
10.692,0.0387556,0.928611,0
10.704,0.038398,0.928899,0
10.716,0.0380407,0.929186,0
10.728,0.0376834,0.929474,0
10.74,0.0373261,0.929762,0
10.752,0.0369687,0.930049,0
10.764,0.0366114,0.930337,0
10.776,0.0362543,0.930623,0
10.788,0.0358994,0.930902,0
10.8,0.0355444,0.931181,0
10.812,0.0351895,0.93146,0
10.824,0.0348346,0.931739,0
10.836,0.0344796,0.932018,0
10.848,0.0341247,0.932296,0
10.86,0.0337704,0.932573,0
10.872,0.0334178,0.932843,0
10.884,0.0330652,0.933114,0
10.896,0.0327126,0.933384,0
10.908,0.0323601,0.933655,0
10.92,0.0320075,0.933925,0
10.932,0.0316549,0.934196,0
10.944,0.0313034,0.934462,0
10.956,0.0309531,0.934724,0
10.968,0.0306028,0.934987,0
10.98,0.0302525,0.935249,0
10.992,0.0299022,0.935511,0
11.004,0.0295519,0.935774,0
11.016,0.0292016,0.936036,0
11.028,0.0288528,0.936293,0
11.04,0.0285047,0.936548,0
11.052,0.0281566,0.936802,0
11.064,0.0278086,0.937056,0
11.076,0.0274605,0.937311,0
11.088,0.0271124,0.937565,0
11.1,0.0267644,0.93782,0
11.112,0.0264182,0.938068,0
11.124,0.0260724,0.938315,0
11.136,0.0257265,0.938561,0
11.148,0.0253807,0.938808,0
11.16,0.0250348,0.939055,0
11.172,0.024689,0.939302,0
11.184,0.0243433,0.939548,0
11.196,0.0239996,0.939788,0
11.208,0.0236559,0.940027,0
11.22,0.0233122,0.940267,0
11.232,0.0229686,0.940506,0
11.244,0.0226249,0.940746,0
11.256,0.0222812,0.940985,0
11.268,0.0219381,0.941223,0
11.28,0.0215966,0.941455,0
11.292,0.0212551,0.941687,0
11.304,0.0209136,0.941919,0
11.316,0.0205721,0.942151,0
11.328,0.0202307,0.942384,0
11.34,0.0198892,0.942616,0
11.352,0.0195486,0.942845,0
11.364,0.0192093,0.94307,0
11.376,0.0188699,0.943295,0
11.388,0.0185306,0.943521,0
11.4,0.0181913,0.943746,0
11.412,0.0178519,0.943971,0
11.424,0.0175126,0.944196,0
11.436,0.0171746,0.944417,0
11.448,0.0168375,0.944635,0
11.46,0.0165004,0.944854,0
11.472,0.0161633,0.945072,0
11.484,0.0158262,0.945291,0
11.496,0.0154891,0.945509,0
11.508,0.015152,0.945727,0
11.52,0.0148165,0.94594,0
11.532,0.0144815,0.946152,0
11.544,0.0141464,0.946363,0
11.556,0.0138113,0.946575,0
11.568,0.0134762,0.946787,0
11.58,0.0131412,0.946998,0
11.592,0.0128062,0.94721,0
11.604,0.0124739,0.947415,0
11.616,0.0121416,0.947621,0
11.628,0.0118094,0.947826,0
11.64,0.0114771,0.948031,0
11.652,0.0111449,0.948236,0
11.664,0.0108126,0.948442,0
11.676,0.0104805,0.948645,0
11.688,0.0101488,0.948844,0
11.7,0.00981705,0.949043,0
11.712,0.00948532,0.949241,0
11.724,0.00915359,0.94944,0
11.736,0.00882186,0.949639,0
11.748,0.00849013,0.949837,0
11.76,0.00816173,0.950034,0
11.772,0.00783796,0.950228,0
11.784,0.0075142,0.950422,0
11.796,0.00719045,0.950616,0
11.808,0.00686669,0.95081,0
11.82,0.00654292,0.951005,0
11.832,0.00621915,0.951199,0
11.844,0.00588642,0.951387,0
11.856,0.005548,0.951572,0
11.868,0.00520959,0.951757,0
11.88,0.00487118,0.951942,0
11.892,0.00453277,0.952127,0
11.904,0.00419436,0.952312,0
11.916,0.00385595,0.952497,0
11.928,0.00356251,0.95269,0
11.94,0.00327989,0.952884,0
11.952,0.00299725,0.953079,0
11.964,0.00271461,0.953274,0
11.976,0.00243197,0.953469,0
11.988,0.00214934,0.953663,0
12,0.0018667,0.953858,0
