"arc_length","p","u","v"
4.446,0.308551,1.21765,0.207326
4.452,0.310458,1.2165,0.206853
4.458,0.312366,1.21535,0.206379
4.464,0.314274,1.21421,0.205905
4.47,0.316181,1.21306,0.205432
4.476,0.318089,1.21191,0.204958
4.482,0.319997,1.21077,0.204485
4.488,0.321905,1.20962,0.204011
4.494,0.323812,1.20847,0.203537
4.5,0.32572,1.20732,0.203064
4.506,0.327628,1.20618,0.20259
4.512,0.329535,1.20503,0.202117
4.518,0.331443,1.20388,0.201643
4.524,0.333351,1.20274,0.201169
4.53,0.335259,1.20159,0.200696
4.536,0.337166,1.20044,0.200222
4.542,0.339074,1.19929,0.199749
4.548,0.340982,1.19815,0.199275
4.554,0.342889,1.197,0.198801
4.56,0.344797,1.19585,0.198328
4.566,0.346705,1.19471,0.197854
4.572,0.348613,1.19356,0.197381
4.578,0.35052,1.19241,0.196907
4.584,0.352428,1.19126,0.196433
4.59,0.354336,1.19012,0.19596
4.596,0.355941,1.18784,0.195045
4.602,0.357525,1.18548,0.194097
4.608,0.359108,1.18313,0.19315
4.614,0.360691,1.18077,0.192203
4.62,0.362275,1.17841,0.191255
4.626,0.363858,1.17605,0.190308
4.632,0.365441,1.17369,0.18936
4.638,0.367024,1.17133,0.188413
4.644,0.368608,1.16898,0.187465
4.65,0.370191,1.16662,0.186518
4.656,0.371774,1.16426,0.18557
4.662,0.373358,1.1619,0.184623
4.668,0.374941,1.15954,0.183676
4.674,0.376524,1.15718,0.182728
4.68,0.378108,1.15483,0.181781
4.686,0.379691,1.15247,0.180833
4.692,0.381274,1.15011,0.179886
4.698,0.382858,1.14775,0.178938
4.704,0.384441,1.14539,0.177991
4.71,0.386024,1.14303,0.177043
4.716,0.387608,1.14068,0.176096
4.722,0.389191,1.13832,0.175149
4.728,0.390774,1.13596,0.174201
4.734,0.392358,1.1336,0.173254
4.74,0.393941,1.13124,0.172306
4.746,0.395524,1.12888,0.171359
4.752,0.397107,1.12653,0.170411
4.758,0.398691,1.12417,0.169464
4.764,0.400274,1.12181,0.168517
4.77,0.401593,1.11904,0.167474
4.776,0.40271,1.11594,0.166359
4.782,0.403826,1.11284,0.165244
4.788,0.404942,1.10975,0.164129
4.794,0.406058,1.10665,0.163013
4.8,0.407174,1.10356,0.161898
4.806,0.40829,1.10046,0.160783
4.812,0.409406,1.09737,0.159668
4.818,0.410522,1.09427,0.158553
4.824,0.411638,1.09118,0.157437
4.83,0.412754,1.08808,0.156322
4.836,0.41387,1.08498,0.155207
4.842,0.414986,1.08189,0.154092
4.848,0.416102,1.07879,0.152976
4.854,0.417218,1.0757,0.151861
4.86,0.418334,1.0726,0.150746
4.866,0.41945,1.06951,0.149631
4.872,0.420566,1.06641,0.148516
4.878,0.421683,1.06332,0.1474
4.884,0.422799,1.06022,0.146285
4.89,0.423915,1.05713,0.14517
4.896,0.425031,1.05403,0.144055
4.902,0.426147,1.05093,0.14294
4.908,0.427263,1.04784,0.141824
4.914,0.428379,1.04474,0.140709
4.92,0.429495,1.04165,0.139594
4.926,0.430611,1.03855,0.138479
4.932,0.431727,1.03546,0.137363
4.938,0.432843,1.03236,0.136248
4.944,0.433899,1.02915,0.135124
4.95,0.434714,1.0255,0.133966
4.956,0.435529,1.02184,0.132807
4.962,0.436344,1.01818,0.131648
4.968,0.437159,1.01452,0.130489
4.974,0.437974,1.01086,0.129331
4.98,0.438789,1.0072,0.128172
4.986,0.439604,1.00354,0.127013
4.992,0.440419,0.999886,0.125855
4.998,0.441234,0.996228,0.124696
5.004,0.442049,0.992569,0.123537
5.01,0.442864,0.988911,0.122378
5.016,0.443679,0.985252,0.12122
5.022,0.444494,0.981594,0.120061
5.028,0.445309,0.977936,0.118902
5.034,0.446124,0.974277,0.117744
5.04,0.446939,0.970619,0.116585
5.046,0.447754,0.96696,0.115426
5.052,0.448569,0.963302,0.114267
5.058,0.449384,0.959643,0.113109
5.064,0.450199,0.955985,0.11195
5.07,0.451014,0.952327,0.110791
5.076,0.451829,0.948668,0.109633
5.082,0.452644,0.94501,0.108474
5.088,0.453459,0.941351,0.107315
5.094,0.454274,0.937693,0.106156
5.1,0.455088,0.934034,0.104998
5.106,0.455903,0.930376,0.103839
5.112,0.456718,0.926717,0.10268
5.118,0.457533,0.923059,0.101522
5.124,0.458134,0.918916,0.100421
5.13,0.458691,0.914674,0.099333
5.136,0.459248,0.910433,0.0982447
5.142,0.459805,0.906191,0.0971564
5.148,0.460362,0.90195,0.096068
5.154,0.460919,0.897709,0.0949796
5.16,0.461476,0.893467,0.0938913
5.166,0.462033,0.889226,0.0928029
5.172,0.46259,0.884985,0.0917146
5.178,0.463147,0.880743,0.0906262
5.184,0.463704,0.876502,0.0895379
5.19,0.464261,0.87226,0.0884495
5.196,0.464818,0.868019,0.0873611
5.202,0.465375,0.863778,0.0862728
5.208,0.465932,0.859536,0.0851844
5.214,0.466489,0.855295,0.0840961
5.22,0.467046,0.851054,0.0830077
5.226,0.467603,0.846812,0.0819193
5.232,0.46816,0.842571,0.080831
5.238,0.468717,0.83833,0.0797427
5.244,0.469274,0.834088,0.0786543
5.25,0.469831,0.829847,0.0775659
5.256,0.470388,0.825605,0.0764776
5.262,0.470945,0.821364,0.0753892
5.268,0.471501,0.817123,0.0743009
5.274,0.472059,0.812881,0.0732125
5.28,0.472615,0.80864,0.0721242
5.286,0.473172,0.804399,0.0710358
5.292,0.473729,0.800157,0.0699474
5.298,0.474195,0.795567,0.0689189
5.304,0.474555,0.790578,0.0679591
5.31,0.474915,0.785588,0.0669992
5.316,0.475275,0.780599,0.0660393
5.322,0.475635,0.775609,0.0650795
5.328,0.475995,0.77062,0.0641196
5.334,0.476355,0.76563,0.0631597
5.34,0.476715,0.760641,0.0621999
5.346,0.477075,0.755651,0.06124
5.352,0.477435,0.750661,0.0602802
5.358,0.477795,0.745672,0.0593203
5.364,0.478155,0.740682,0.0583604
5.37,0.478515,0.735693,0.0574006
5.376,0.478875,0.730703,0.0564407
5.382,0.479235,0.725714,0.0554808
5.388,0.479595,0.720724,0.054521
5.394,0.479955,0.715734,0.0535611
5.4,0.480315,0.710745,0.0526012
5.406,0.480675,0.705755,0.0516414
5.412,0.481036,0.700766,0.0506815
5.418,0.481396,0.695776,0.0497217
5.424,0.481756,0.690787,0.0487618
5.43,0.482116,0.685797,0.0478019
5.436,0.482476,0.680807,0.0468421
5.442,0.482836,0.675818,0.0458822
5.448,0.483196,0.670828,0.0449224
5.454,0.483556,0.665839,0.0439625
5.46,0.483916,0.660849,0.0430026
5.466,0.484276,0.65586,0.0420428
5.472,0.484627,0.650771,0.041104
5.478,0.484899,0.644778,0.0403566
5.484,0.485172,0.638786,0.0396093
5.49,0.485444,0.632793,0.0388619
5.496,0.485716,0.626801,0.0381146
5.502,0.485988,0.620808,0.0373672
5.508,0.48626,0.614816,0.0366199
5.514,0.486532,0.608824,0.0358726
5.52,0.486804,0.602831,0.0351252
5.526,0.487077,0.596839,0.0343779
5.532,0.487349,0.590846,0.0336305
5.538,0.487621,0.584854,0.0328831
5.544,0.487893,0.578861,0.0321358
5.55,0.488165,0.572869,0.0313885
5.556,0.488437,0.566876,0.0306411
5.562,0.48871,0.560884,0.0298938
5.568,0.488982,0.554891,0.0291464
5.574,0.489254,0.548899,0.0283991
5.58,0.489526,0.542907,0.0276517
5.586,0.489798,0.536914,0.0269044
5.592,0.49007,0.530922,0.026157
5.598,0.490342,0.524929,0.0254097
5.604,0.490615,0.518937,0.0246623
5.61,0.490887,0.512944,0.023915
5.616,0.491159,0.506952,0.0231676
5.622,0.491431,0.500959,0.0224203
5.628,0.491703,0.494967,0.0216729
5.634,0.491975,0.488974,0.0209256
5.64,0.492248,0.482982,0.0201782
5.646,0.49252,0.47699,0.0194309
5.652,0.492698,0.47004,0.0188584
5.658,0.492841,0.462741,0.0183496
5.664,0.492984,0.455442,0.0178408
5.67,0.493128,0.448143,0.0173321
5.676,0.493271,0.440845,0.0168233
5.682,0.493415,0.433546,0.0163145
5.688,0.493558,0.426247,0.0158057
5.694,0.493701,0.418949,0.015297
5.7,0.493845,0.41165,0.0147882
5.706,0.493988,0.404351,0.0142794
5.712,0.494132,0.397052,0.0137706
5.718,0.494275,0.389754,0.0132619
5.724,0.494418,0.382455,0.0127531
5.73,0.494562,0.375156,0.0122443
5.736,0.494705,0.367857,0.0117355
5.742,0.494849,0.360558,0.0112267
5.748,0.494992,0.35326,0.010718
5.754,0.495135,0.345961,0.0102092
5.76,0.495279,0.338662,0.00970043
5.766,0.495422,0.331364,0.00919165
5.772,0.495566,0.324065,0.00868287
5.778,0.495709,0.316766,0.00817409
5.784,0.495852,0.309467,0.00766533
5.79,0.495996,0.302169,0.00715655
5.796,0.496139,0.29487,0.00664778
5.802,0.496283,0.287571,0.006139
5.808,0.496426,0.280272,0.00563022
5.814,0.496569,0.272974,0.00512146
5.82,0.496713,0.265675,0.00461268
5.826,0.496911,0.257793,0.00423676
5.832,0.497206,0.248904,0.00409067
5.838,0.4975,0.240014,0.00394457
5.844,0.497794,0.231125,0.00379847
5.85,0.498089,0.222236,0.00365238
5.856,0.498383,0.213346,0.00350629
5.862,0.498677,0.204457,0.00336019
5.868,0.498972,0.195567,0.00321409
5.874,0.499266,0.186678,0.003068
5.88,0.49956,0.177788,0.0029219
5.886,0.499855,0.168899,0.00277581
5.892,0.500149,0.16001,0.00262972
5.898,0.500443,0.15112,0.00248362
5.904,0.500738,0.142231,0.00233752
5.91,0.501032,0.133341,0.00219143
5.916,0.501326,0.124452,0.00204534
5.922,0.501621,0.115563,0.00189924
5.928,0.501915,0.106673,0.00175314
5.934,0.502209,0.0977837,0.00160705
5.94,0.502503,0.0888942,0.00146095
5.946,0.502798,0.0800047,0.00131485
5.952,0.503092,0.0711156,0.00116876
5.958,0.503386,0.0622261,0.00102267
5.964,0.503681,0.0533366,0.000876572
5.97,0.503975,0.0444471,0.000730475
5.976,0.504269,0.0355576,0.000584379
5.982,0.504564,0.0266681,0.000438283
5.988,0.504858,0.017779,0.000292192
5.994,0.505152,0.00888949,0.000146096
6,0.505447,0,0
