"arc_length","p","u","v"
2.208,nan,nan,nan
2.22,nan,nan,nan
2.232,nan,nan,nan
2.244,nan,nan,nan
2.256,nan,nan,nan
2.268,nan,nan,nan
2.28,nan,nan,nan
2.292,nan,nan,nan
2.304,nan,nan,nan
2.316,nan,nan,nan
2.328,nan,nan,nan
2.34,nan,nan,nan
2.352,nan,nan,nan
2.364,nan,nan,nan
2.376,nan,nan,nan
2.388,nan,nan,nan
2.4,nan,nan,nan
2.412,nan,nan,nan
2.424,nan,nan,nan
2.436,nan,nan,nan
2.448,nan,nan,nan
2.46,nan,nan,nan
2.472,nan,nan,nan
2.484,nan,nan,nan
2.496,nan,nan,nan
2.508,nan,nan,nan
2.52,nan,nan,nan
2.532,nan,nan,nan
2.544,nan,nan,nan
2.556,nan,nan,nan
2.568,nan,nan,nan
2.58,nan,nan,nan
2.592,nan,nan,nan
2.604,nan,nan,nan
2.616,nan,nan,nan
2.628,nan,nan,nan
2.64,nan,nan,nan
2.652,nan,nan,nan
2.664,nan,nan,nan
2.676,nan,nan,nan
2.688,nan,nan,nan
2.7,nan,nan,nan
2.712,nan,nan,nan
2.724,nan,nan,nan
2.736,nan,nan,nan
2.748,nan,nan,nan
2.76,nan,nan,nan
2.772,nan,nan,nan
2.784,nan,nan,nan
2.796,nan,nan,nan
2.808,nan,nan,nan
2.82,nan,nan,nan
2.832,nan,nan,nan
2.844,nan,nan,nan
2.856,nan,nan,nan
2.868,nan,nan,nan
2.88,nan,nan,nan
2.892,nan,nan,nan
2.904,nan,nan,nan
2.916,nan,nan,nan
2.928,nan,nan,nan
2.94,nan,nan,nan
2.952,nan,nan,nan
2.964,nan,nan,nan
2.976,nan,nan,nan
2.988,nan,nan,nan
3,-0.140568,0,0
3.012,-0.141443,-0.000347323,0
3.024,-0.142317,-0.000694644,0
3.036,-0.143046,-0.00137947,-2.71051e-20
3.048,-0.143632,-0.00239467,-2.71051e-20
3.06,-0.144219,-0.00340987,6.77626e-21
3.072,-0.144691,-0.00487229,0
3.084,-0.145148,-0.00639228,2.71051e-20
3.096,-0.145583,-0.00796418,0
3.108,-0.145873,-0.00986699,-5.42101e-20
3.12,-0.146163,-0.0117698,0
3.132,-0.146417,-0.0137334,0
3.144,-0.146563,-0.0158817,0
3.156,-0.146709,-0.0180299,1.0842e-19
3.168,-0.146825,-0.0202038,0
3.18,-0.146833,-0.0224707,1.0842e-19
3.192,-0.146842,-0.0247377,1.0842e-19
3.204,-0.146846,-0.0270048,0
3.216,-0.146729,-0.0292746,1.0842e-19
3.228,-0.146612,-0.0315444,5.42101e-20
3.24,-0.146495,-0.0338142,9.48677e-20
3.252,-0.146298,-0.0360182,0
3.264,-0.146065,-0.0381924,0
3.276,-0.145831,-0.0403665,1.0842e-19
3.288,-0.145579,-0.0425097,0
3.3,-0.145238,-0.0445095,-1.0842e-19
3.312,-0.144898,-0.0465094,0
3.324,-0.144557,-0.0485093,8.13152e-20
3.336,-0.144167,-0.0503948,0
3.348,-0.143726,-0.0521623,-1.0842e-19
3.36,-0.143286,-0.0539299,0
3.372,-0.142845,-0.0556975,-6.77626e-20
3.384,-0.142347,-0.0572965,-1.0842e-19
3.396,-0.141813,-0.0587933,0
3.408,-0.141279,-0.0602901,-5.42101e-20
3.42,-0.140745,-0.0617869,2.71051e-20
3.432,-0.140163,-0.0631204,0
3.444,-0.139543,-0.064325,-1.0842e-19
3.456,-0.138923,-0.0655297,5.42101e-20
3.468,-0.138303,-0.0667343,2.71051e-20
3.48,-0.137659,-0.0678513,0
3.492,-0.136958,-0.0687561,0
3.504,-0.136258,-0.069661,-5.42101e-20
3.516,-0.135558,-0.0705658,-5.42101e-20
3.528,-0.134857,-0.0714706,-4.06576e-20
3.54,-0.134097,-0.0721344,1.00488e-11
3.552,-0.133323,-0.0727423,2.2423e-11
3.564,-0.132549,-0.0733502,3.4797e-11
3.576,-0.131776,-0.0739582,4.7171e-11
3.588,-0.130994,-0.0745351,5.82077e-11
3.6,-0.130154,-0.0748561,5.82077e-11
3.612,-0.129313,-0.075177,5.82077e-11
3.624,-0.128472,-0.075498,5.82077e-11
3.636,-0.127631,-0.0758189,5.82077e-11
3.648,-0.126781,-0.076094,5.79708e-11
3.66,-0.125881,-0.0761431,5.65679e-11
3.672,-0.124982,-0.0761922,5.51649e-11
3.684,-0.124082,-0.0762413,5.3762e-11
3.696,-0.123183,-0.0762904,5.23591e-11
3.708,-0.122283,-0.0763395,5.09561e-11
3.72,-0.121331,-0.0761373,4.17416e-11
3.732,-0.120377,-0.0759306,3.23887e-11
3.744,-0.119424,-0.0757238,2.30357e-11
3.756,-0.11847,-0.0755171,1.36826e-11
3.768,-0.117517,-0.0753104,4.32968e-12
3.78,-0.116543,-0.0749781,5.42101e-20
3.792,-0.11555,-0.0745375,0
3.804,-0.114558,-0.0740968,2.71051e-20
3.816,-0.113565,-0.0736562,1.35525e-20
3.828,-0.112573,-0.0732156,0
3.84,-0.111581,-0.072775,4.91279e-20
3.852,-0.110546,-0.072149,-5.42101e-20
3.864,-0.109502,-0.0714822,5.42101e-20
3.876,-0.108458,-0.0708153,-5.42101e-20
3.888,-0.107415,-0.0701485,-2.71051e-20
3.9,-0.106371,-0.0694816,-4.06576e-20
3.912,-0.105327,-0.0688147,-6.77626e-21
3.924,-0.104283,-0.0679914,0
3.936,-0.103239,-0.0671327,0
3.948,-0.102196,-0.0662739,0
3.96,-0.101152,-0.0654152,0
3.972,-0.100108,-0.0645565,0
3.984,-0.0990643,-0.0636977,0
3.996,-0.0980201,-0.0628374,7.98599e-13
4.008,-0.0969337,-0.0618034,8.63192e-11
4.02,-0.0958473,-0.0607694,1.7184e-10
4.032,-0.0947609,-0.0597355,2.5736e-10
4.044,-0.0936745,-0.0587015,3.42882e-10
4.056,-0.0925881,-0.0576675,4.28402e-10
4.068,-0.0915017,-0.0566336,5.13923e-10
4.08,-0.0904145,-0.0555654,5.64709e-10
4.092,-0.0893242,-0.0543629,4.79187e-10
4.104,-0.0882339,-0.0531604,3.93665e-10
4.116,-0.0871437,-0.0519579,3.08143e-10
4.128,-0.0860534,-0.0507553,2.22621e-10
4.14,-0.0849631,-0.0495528,1.37099e-10
4.152,-0.0838728,-0.0483503,5.15774e-11
4.164,-0.0827805,-0.0470919,0
4.176,-0.0816849,-0.0457485,0
4.188,-0.0805893,-0.0444051,0
4.2,-0.0794936,-0.0430617,0
4.212,-0.078398,-0.0417183,0
4.224,-0.0773025,-0.0403749,0
4.236,-0.0762069,-0.0390315,0
4.248,-0.0751144,-0.0376145,0
4.26,-0.0740241,-0.0361464,0
4.272,-0.0729339,-0.0346784,0
4.284,-0.0718436,-0.0332103,0
4.296,-0.0707533,-0.0317423,0
4.308,-0.069663,-0.0302743,0
4.32,-0.0685728,-0.0288062,0
4.332,-0.0674908,-0.0272534,0
4.344,-0.0664112,-0.0256773,0
4.356,-0.0653316,-0.0241012,0
4.368,-0.064252,-0.022525,0
4.38,-0.0631723,-0.0209489,0
4.392,-0.0620927,-0.0193728,0
4.404,-0.0610131,-0.0177966,0
4.416,-0.0599498,-0.0161282,0
4.428,-0.0588869,-0.0144577,0
4.44,-0.057824,-0.0127872,0
4.452,-0.0567611,-0.0111167,0
4.464,-0.0556982,-0.00944622,0
4.476,-0.0546353,-0.00777573,0
4.488,-0.0535761,-0.00609112,0
4.5,-0.0525347,-0.00433864,0
4.512,-0.0514933,-0.00258615,0
4.524,-0.050452,-0.000833698,0
4.536,-0.0494106,0.000918793,0
4.548,-0.0483692,0.00267128,0
4.56,-0.0473278,0.00442374,0
4.572,-0.0462959,0.00620218,0
4.584,-0.0452805,0.0080256,0
4.596,-0.044265,0.00984899,0
4.608,-0.0432495,0.0116724,0
4.62,-0.0422341,0.0134958,0
4.632,-0.0412186,0.0153192,0
4.644,-0.0402031,0.0171426,0
4.656,-0.0392043,0.0190002,0
4.668,-0.0382184,0.0208846,0
4.68,-0.0372325,0.022769,0
4.692,-0.0362467,0.0246534,0
4.704,-0.0352608,0.0265378,0
4.716,-0.034275,0.0284222,0
4.728,-0.0332892,0.0303066,0
4.74,-0.032328,0.0322302,0
4.752,-0.0313749,0.0341665,0
4.764,-0.0304219,0.0361029,0
4.776,-0.0294688,0.0380392,0
4.788,-0.0285158,0.0399756,0
4.8,-0.0275627,0.041912,0
4.812,-0.0266097,0.0438483,0
4.824,-0.0256902,0.045826,0
4.836,-0.0247726,0.047806,0
4.848,-0.023855,0.049786,0
4.86,-0.0229374,0.051766,0
4.872,-0.0220198,0.053746,0
4.884,-0.0211022,0.055726,0
4.896,-0.02019,0.057711,0
4.908,-0.01931,0.0597271,0
4.92,-0.01843,0.0617432,0
4.932,-0.0175501,0.0637592,0
4.944,-0.0166701,0.0657753,0
4.956,-0.0157902,0.0677914,0
4.968,-0.0149102,0.0698074,0
4.98,-0.0140434,0.0718332,0
4.992,-0.0132029,0.0738783,0
5.004,-0.0123624,0.0759234,0
5.016,-0.0115218,0.0779685,0
5.028,-0.0106813,0.0800136,0
5.04,-0.00984073,0.0820587,0
5.052,-0.00900019,0.0841038,0
5.064,-0.00818118,0.0861608,0
5.076,-0.00738137,0.0882285,0
5.088,-0.00658156,0.0902962,0
5.1,-0.00578176,0.0923638,0
5.112,-0.00498195,0.0944315,0
5.124,-0.00418214,0.0964992,0
5.136,-0.00338235,0.0985669,0
5.148,-0.00261264,0.100647,0
5.16,-0.00185451,0.102731,0
5.172,-0.00109639,0.104815,0
5.184,-0.000338264,0.1069,0
5.196,0.000419866,0.108984,0
5.208,0.00117798,0.111068,0
5.22,0.00193611,0.113153,0
5.232,0.00265548,0.115247,0
5.244,0.00337128,0.117342,0
5.256,0.00408709,0.119438,0
5.268,0.0048029,0.121533,0
5.28,0.00551871,0.123629,0
5.292,0.00623453,0.125724,0
5.304,0.00694565,0.12782,0
5.316,0.00761887,0.129922,0
5.328,0.00829209,0.132023,0
5.34,0.0089653,0.134124,0
5.352,0.00963852,0.136226,0
5.364,0.0103117,0.138327,0
5.376,0.0109849,0.140429,0
5.388,0.0116452,0.142531,0
5.4,0.0122759,0.144633,0
5.412,0.0129065,0.146736,0
5.424,0.0135372,0.148839,0
5.436,0.0141678,0.150942,0
5.448,0.0147984,0.153045,0
5.46,0.0154291,0.155147,0
5.472,0.0160386,0.157249,0
5.484,0.016627,0.159348,0
5.496,0.0172153,0.161448,0
5.508,0.0178036,0.163548,0
5.52,0.0183919,0.165648,0
5.532,0.0189802,0.167748,0
5.544,0.0195685,0.169847,0
5.556,0.020128,0.171942,0
5.568,0.0206745,0.174035,0
5.58,0.021221,0.176128,0
5.592,0.0217675,0.178221,0
5.604,0.022314,0.180314,0
5.616,0.0228605,0.182407,0
5.628,0.023407,0.1845,0
5.64,0.0239171,0.186583,0
5.652,0.0244225,0.188666,0
5.664,0.0249279,0.190748,0
5.676,0.0254333,0.19283,0
5.688,0.0259387,0.194912,0
5.7,0.0264441,0.196995,0
5.712,0.0269464,0.199076,0
5.724,0.0274116,0.201144,0
5.736,0.0278768,0.203213,0
5.748,0.028342,0.205281,0
5.76,0.0288072,0.20735,0
5.772,0.0292724,0.209418,0
5.784,0.0297376,0.211487,0
5.796,0.0301921,0.213551,0
5.808,0.0306182,0.215602,0
5.82,0.0310442,0.217654,0
5.832,0.0314703,0.219706,0
5.844,0.0318964,0.221757,0
5.856,0.0323224,0.223809,0
5.868,0.0327485,0.225861,0
5.88,0.0331568,0.227903,0
5.892,0.0335449,0.229935,0
5.904,0.033933,0.231968,0
5.916,0.0343211,0.234,0
5.928,0.0347092,0.236032,0
5.94,0.0350973,0.238064,0
5.952,0.0354854,0.240096,0
5.964,0.0358493,0.242114,0
5.976,0.0362008,0.244124,0
5.988,0.0365522,0.246134,0
6,0.0369036,0.248144,0
6.012,0.0372551,0.250155,0
6.024,0.0376065,0.252165,0
6.036,0.037958,0.254175,0
6.048,0.0382793,0.256165,0
6.06,0.0385955,0.258151,0
6.072,0.0389116,0.260137,0
6.084,0.0392278,0.262123,0
6.096,0.039544,0.264109,0
6.108,0.0398601,0.266095,0
6.12,0.0401747,0.26808,0
6.132,0.040457,0.27004,0
6.144,0.0407394,0.272,0
6.156,0.0410217,0.27396,0
6.168,0.0413041,0.27592,0
6.18,0.0415865,0.27788,0
6.192,0.0418688,0.27984,0
6.204,0.0421434,0.281793,0
6.216,0.0423934,0.283726,0
6.228,0.0426435,0.285658,0
6.24,0.0428935,0.28759,0
6.252,0.0431436,0.289523,0
6.264,0.0433936,0.291455,0
6.276,0.0436437,0.293387,0
6.288,0.0438804,0.295307,0
6.3,0.0440997,0.29721,0
6.312,0.044319,0.299113,0
6.324,0.0445383,0.301016,0
6.336,0.0447576,0.302919,0
6.348,0.0449769,0.304822,0
6.36,0.0451961,0.306725,0
6.372,0.0453971,0.308609,0
6.384,0.0455872,0.310482,0
6.396,0.0457773,0.312355,0
6.408,0.0459674,0.314227,0
6.42,0.0461575,0.3161,0
6.432,0.0463477,0.317972,0
6.444,0.0465378,0.319845,0
6.456,0.0467052,0.321692,0
6.468,0.0468677,0.323533,0
6.48,0.0470302,0.325374,0
6.492,0.0471927,0.327215,0
6.504,0.0473552,0.329056,0
6.516,0.0475176,0.330897,0
6.528,0.0476797,0.332737,0
6.54,0.0478162,0.334546,0
6.552,0.0479526,0.336355,0
6.564,0.0480891,0.338163,0
6.576,0.0482255,0.339972,0
6.588,0.048362,0.34178,0
6.6,0.0484984,0.343589,0
6.612,0.0486297,0.34539,0
6.624,0.0487417,0.347166,0
6.636,0.0488537,0.348941,0
6.648,0.0489656,0.350717,0
6.66,0.0490776,0.352492,0
6.672,0.0491895,0.354267,0
6.684,0.0493015,0.356043,0
6.696,0.0494042,0.357804,0
6.708,0.0494932,0.359546,0
6.72,0.0495822,0.361288,0
6.732,0.0496712,0.363029,0
6.744,0.0497602,0.364771,0
6.756,0.0498492,0.366512,0
6.768,0.0499382,0.368254,0
6.78,0.0500143,0.369975,0
6.792,0.0500818,0.371682,0
6.804,0.0501494,0.37339,0
6.816,0.0502169,0.375097,0
6.828,0.0502844,0.376804,0
6.84,0.0503519,0.378512,0
6.852,0.0504195,0.380219,0
6.864,0.0504711,0.381899,0
6.876,0.0505187,0.383572,0
6.888,0.0505662,0.385244,0
6.9,0.0506137,0.386917,0
6.912,0.0506612,0.38859,0
6.924,0.0507087,0.390263,0
6.936,0.0507562,0.391935,0
6.948,0.0507854,0.393574,0
6.96,0.0508143,0.395212,0
6.972,0.0508432,0.39685,0
6.984,0.0508721,0.398488,0
6.996,0.050901,0.400126,0
7.008,0.0509299,0.401764,0
7.02,0.0509557,0.403395,0
7.032,0.0509673,0.404999,0
7.044,0.050979,0.406602,0
7.056,0.0509906,0.408205,0
7.068,0.0510023,0.409808,0
7.08,0.0510139,0.411411,0
7.092,0.0510256,0.413014,0
7.104,0.0510313,0.414605,0
7.116,0.051027,0.416173,0
7.128,0.0510227,0.417741,0
7.14,0.0510184,0.419309,0
7.152,0.0510141,0.420878,0
7.164,0.0510098,0.422446,0
7.176,0.0510055,0.424014,0
7.188,0.0509929,0.425563,0
7.2,0.0509739,0.427097,0
7.212,0.0509549,0.42863,0
7.224,0.0509359,0.430164,0
7.236,0.050917,0.431697,0
7.248,0.050898,0.433231,0
7.26,0.050879,0.434764,0
7.272,0.0508497,0.436272,0
7.284,0.0508172,0.437771,0
7.296,0.0507847,0.43927,0
7.308,0.0507522,0.440769,0
7.32,0.0507197,0.442268,0
7.332,0.0506872,0.443767,0
7.344,0.0506547,0.445266,0
7.356,0.0506104,0.446732,0
7.368,0.0505656,0.448197,0
7.38,0.0505207,0.449662,0
7.392,0.0504758,0.451127,0
7.404,0.050431,0.452591,0
7.416,0.0503861,0.454056,0
7.428,0.0503395,0.455516,0
7.44,0.0502834,0.456947,0
7.452,0.0502272,0.458378,0
7.464,0.050171,0.459808,0
7.476,0.0501148,0.461239,0
7.488,0.0500587,0.46267,0
7.5,0.0500025,0.464101,0
7.512,0.0499428,0.46552,0
7.524,0.0498763,0.466917,0
7.536,0.0498098,0.468315,0
7.548,0.0497434,0.469712,0
7.56,0.0496769,0.471109,0
7.572,0.0496104,0.472506,0
7.584,0.049544,0.473904,0
7.596,0.0494725,0.475283,0
7.608,0.0493967,0.476647,0
7.62,0.0493209,0.478011,0
7.632,0.0492451,0.479375,0
7.644,0.0491692,0.48074,0
7.656,0.0490934,0.482104,0
7.668,0.0490176,0.483468,0
7.68,0.0489356,0.484808,0
7.692,0.0488514,0.486139,0
7.704,0.0487671,0.487471,0
7.716,0.0486828,0.488802,0
7.728,0.0485986,0.490134,0
7.74,0.0485143,0.491465,0
7.752,0.04843,0.492797,0
7.764,0.0483387,0.494099,0
7.776,0.0482468,0.495398,0
7.788,0.048155,0.496697,0
7.8,0.0480631,0.497997,0
7.812,0.0479712,0.499296,0
7.824,0.0478793,0.500595,0
7.836,0.0477866,0.501891,0
7.848,0.0476879,0.503159,0
7.86,0.0475892,0.504427,0
7.872,0.0474904,0.505694,0
7.884,0.0473917,0.506962,0
7.896,0.047293,0.50823,0
7.908,0.0471943,0.509498,0
7.92,0.0470936,0.510756,0
7.932,0.0469888,0.511993,0
7.944,0.0468839,0.51323,0
7.956,0.0467791,0.514466,0
7.968,0.0466743,0.515703,0
7.98,0.0465694,0.51694,0
7.992,0.0464646,0.518177,0
8.004,0.046357,0.519398,0
8.016,0.0462467,0.520605,0
8.028,0.0461364,0.521811,0
8.04,0.0460261,0.523018,0
8.052,0.0459158,0.524224,0
8.064,0.0458055,0.525431,0
8.076,0.0456952,0.526637,0
8.088,0.0455816,0.527823,0
8.1,0.0454665,0.528999,0
8.112,0.0453513,0.530176,0
8.124,0.0452362,0.531353,0
8.136,0.0451211,0.53253,0
8.148,0.045006,0.533706,0
8.16,0.0448908,0.534883,0
8.172,0.0447719,0.536034,0
8.184,0.0446526,0.537181,0
8.196,0.0445332,0.538329,0
8.208,0.0444138,0.539477,0
8.22,0.0442944,0.540624,0
8.232,0.044175,0.541772,0
8.244,0.0440553,0.542917,0
8.256,0.0439322,0.544036,0
8.268,0.0438091,0.545156,0
8.28,0.043686,0.546275,0
8.292,0.0435629,0.547394,0
8.304,0.0434398,0.548513,0
8.316,0.0433167,0.549633,0
8.328,0.0431927,0.550744,0
8.34,0.0430663,0.551836,0
8.352,0.0429399,0.552927,0
8.364,0.0428136,0.554018,0
8.376,0.0426872,0.55511,0
8.388,0.0425608,0.556202,0
8.4,0.0424345,0.557293,0
8.412,0.0423068,0.558372,0
8.424,0.0421776,0.559436,0
8.436,0.0420484,0.560501,0
8.448,0.0419193,0.561565,0
8.46,0.0417901,0.562629,0
8.472,0.0416609,0.563694,0
8.484,0.0415317,0.564758,0
8.496,0.0414009,0.565805,0
8.508,0.0412693,0.566843,0
8.52,0.0411377,0.567881,0
8.532,0.0410062,0.568919,0
8.544,0.0408746,0.569957,0
8.556,0.040743,0.570995,0
8.568,0.0406114,0.572033,0
8.58,0.040478,0.573049,0
8.592,0.0403444,0.574062,0
8.604,0.0402107,0.575074,0
8.616,0.0400771,0.576086,0
8.628,0.0399434,0.577099,0
8.64,0.0398098,0.578111,0
8.652,0.0396761,0.579122,0
8.664,0.0395407,0.580109,0
8.676,0.0394053,0.581097,0
8.688,0.03927,0.582084,0
8.7,0.0391346,0.583071,0
8.712,0.0389992,0.584059,0
8.724,0.0388639,0.585046,0
8.736,0.0387281,0.586027,0
8.748,0.0385913,0.58699,0
8.76,0.0384545,0.587953,0
8.772,0.0383177,0.588916,0
8.784,0.0381809,0.589879,0
8.796,0.0380441,0.590842,0
8.808,0.0379073,0.591806,0
8.82,0.03777,0.592758,0
8.832,0.0376321,0.593697,0
8.844,0.0374941,0.594637,0
8.856,0.0373561,0.595576,0
8.868,0.0372182,0.596516,0
8.88,0.0370802,0.597455,0
8.892,0.0369422,0.598394,0
8.904,0.0368037,0.599319,0
8.916,0.0366648,0.600235,0
8.928,0.0365259,0.601152,0
8.94,0.036387,0.602068,0
8.952,0.0362481,0.602985,0
8.964,0.0361092,0.603901,0
8.976,0.0359703,0.604817,0
8.988,0.0358308,0.605715,0
9,0.0356912,0.606609,0
9.012,0.0355516,0.607503,0
9.024,0.035412,0.608397,0
9.036,0.0352723,0.609292,0
9.048,0.0351327,0.610186,0
9.06,0.0349931,0.611079,0
9.072,0.0348529,0.611952,0
9.084,0.0347128,0.612824,0
9.096,0.0345726,0.613696,0
9.108,0.0344325,0.614569,0
9.12,0.0342923,0.615441,0
9.132,0.0341522,0.616314,0
9.144,0.0340119,0.617182,0
9.156,0.0338714,0.618033,0
9.168,0.0337309,0.618884,0
9.18,0.0335903,0.619736,0
9.192,0.0334498,0.620587,0
9.204,0.0333093,0.621439,0
9.216,0.0331687,0.62229,0
9.228,0.0330281,0.623133,0
9.24,0.0328873,0.623964,0
9.252,0.0327466,0.624795,0
9.264,0.0326058,0.625626,0
9.276,0.032465,0.626457,0
9.288,0.0323243,0.627288,0
9.3,0.0321835,0.628119,0
9.312,0.0320427,0.628938,0
9.324,0.0319018,0.629749,0
9.336,0.0317609,0.630561,0
9.348,0.03162,0.631372,0
9.36,0.0314792,0.632183,0
9.372,0.0313383,0.632995,0
9.384,0.0311974,0.633806,0
9.396,0.0310565,0.634602,0
9.408,0.0309156,0.635394,0
9.42,0.0307747,0.636186,0
9.432,0.0306338,0.636978,0
9.444,0.030493,0.63777,0
9.456,0.0303521,0.638563,0
